Year,S&P Composite,Dividend,Earnings,CPI,Long Interest Rate,Real Price,Real Dividend,Real Earnings,Cyclically Adjusted PE Ratio
1905-01-31,8.43,0.3117,0.505,8.467928926,3.48,271.7801849911275,10.049096519778699,16.281019385589488,18.459852032455842
1904-12-31,8.25,0.31,0.49,8.467928926,3.473333333333333,265.97704936854115,9.994289127787606,15.79742475037396,18.159679118703192
1904-11-30,8.17,0.3133,0.4933,8.467928926,3.466666666666667,263.397877980725,10.100679947535024,15.903815570121377,18.076200223770062
1904-10-31,7.75,0.3167,0.4967,8.277679339,3.46,255.59980803213855,10.444962477906875,16.38147414833074,17.633197370821392
1904-09-30,7.32,0.32,0.5,8.277679339,3.453333333333333,241.4181412639038,10.55379852519798,16.490310195621845,16.74260004916368
1904-08-31,7.01,0.3233,0.5033,8.18251405,3.4466666666666663,233.8830117865792,10.786644466562205,16.792199690753964,16.304651978851023
1904-07-31,6.78,0.3267,0.5067,8.087381157,3.44,228.87017491415114,11.028301791217283,17.104501125221297,16.0364016296241
1904-06-30,6.51,0.33,0.51,8.087381157,3.4333333333333336,219.7558759131451,11.139698779007357,17.21589811301137,15.474433638652643
1904-05-31,6.5,0.3333,0.5133,8.087381157,3.4266666666666667,219.41830928347824,11.25109576679743,17.32729510080144,15.525820896254626
1904-04-30,6.64,0.3367,0.5167,8.277679339,3.42,218.99131939785806,11.104574885731749,17.041086556155616,15.565490611691471
1904-03-31,6.48,0.34,0.52,8.372844628,3.4133333333333336,211.28535385501007,11.08595992449127,16.954997531574882,15.081930176258853
1904-02-29,6.5,0.3433,0.5233,8.467928926,3.4066666666666667,209.55767526006272,11.067869217966082,16.871004840552434,15.021498380331424
1904-01-31,6.68,0.3467,0.5267,8.277679339,3.4,220.31054421350782,11.434381089644187,17.37089276006805,15.861833914033628
1903-12-31,6.57,0.35,0.53,8.087381157,3.3916666666666666,221.78127569114648,11.814832038341136,17.891031372345147,16.04289414005013
1903-11-30,6.28,0.3483,0.5383,8.087381157,3.3833333333333333,211.99184343080668,11.757445711297764,18.171211674968667,15.407877534297887
1903-10-31,6.26,0.3467,0.5467,8.18251405,3.3749999999999996,208.85986501911353,11.567366645707134,18.240205783697977,15.25294382577883
1903-09-30,6.47,0.345,0.555,8.277679339,3.3666666666666663,213.38461393134665,11.378314034979072,18.30424431714025,15.654359115196904
1903-08-31,6.63,0.3433,0.5633,8.18251405,3.3583333333333334,221.2046174243966,11.453928380361289,18.794051432151225,16.29911879090348
1903-07-31,6.85,0.3417,0.5717,8.18251405,3.3499999999999996,228.54474047618652,11.400545667257363,19.074310675946837,16.91817841476665
1903-06-30,7.18,0.34,0.58,8.18251405,3.341666666666667,239.55492505387141,11.343826534584442,19.351233500173457,17.818551722968504
1903-05-31,7.6,0.3383,0.5883,8.18251405,3.333333333333333,253.5678872436522,11.287107401911518,19.628156324400077,18.95485872303986
1903-04-30,7.75,0.3367,0.5967,8.372844628,3.325,252.69467474943332,10.978360901694735,19.455859667482176,18.980022601826253
1903-03-31,8.08,0.335,0.605,8.372844628,3.3166666666666664,263.45457702908664,10.92293110207228,19.726487512697698,19.884560384872827
1903-02-28,8.41,0.3333,0.6133,8.658259504,3.308333333333333,265.17514622185894,10.509259956687941,19.337921186428783,20.107051517552794
1903-01-31,8.46,0.3317,0.6217,8.658259504,3.3,266.75169287002694,10.458810463946564,19.60278102332101,20.318132053828485
1902-12-31,8.05,0.33,0.63,8.563094215,3.29,256.6448639733903,10.520845355430906,20.085250224004454,19.63323212682383
1902-11-30,8.24,0.3292,0.6192,8.467928926,3.2800000000000002,265.65465294506413,10.613290260863483,19.962786541697053,20.408541255072176
1902-10-31,8.57,0.3283,0.6083,8.753424793,3.27,267.2823226711191,10.239064939664923,18.971742926585964,20.604425401859807
1902-09-30,8.85,0.3275,0.5975,8.18251405,3.26,295.273131856095,10.926774088460014,19.935106924747657,22.8565663819545
1902-08-31,8.83,0.3267,0.5867,8.087381157,3.25,298.0713339958635,11.028301791217283,19.805034162556414,23.16867183409286
1902-07-31,8.6,0.3258,0.5758,8.18251405,3.2399999999999998,286.9320829336064,10.87005495578709,19.21110387827565,22.385686589401363
1902-06-30,8.41,0.325,0.565,8.18251405,3.2300000000000004,280.59288575251514,10.843363599235127,18.850770564824142,21.96374229551462
1902-05-31,8.46,0.3242,0.5542,8.087381157,3.2199999999999998,285.5813686981886,10.943910133800559,18.70794261613902,22.427954493329796
1902-04-30,8.48,0.3233,0.5433,7.992232066,3.21,289.66444178323985,11.04345684298602,18.558336228871962,22.823108698497844
1902-03-31,8.2,0.3225,0.5325,7.897091074,3.1999999999999997,283.47458311204474,11.148847933370051,18.408562866727294,22.41065228821734
1902-02-28,8.19,0.3217,0.5217,7.897091074,3.1900000000000004,283.1288824009325,11.121191876481072,18.035206098726068,22.459957452460404
1902-01-31,8.12,0.3208,0.5108,7.897091074,3.18,280.70897742314673,11.09007881248097,17.658392323613715,22.34029079603357
1901-12-31,7.95,0.32,0.5,7.992232066,3.173333333333334,271.5604141717874,10.93073365219773,17.079271331558957,21.68021514102968
1901-11-30,8.08,0.3183,0.4983,7.897091074,3.1666666666666665,279.32617457869776,11.003653634702909,17.226266434723403,22.3750747776528
1901-10-31,7.91,0.3167,0.4967,7.801941983,3.16,276.78413075940966,11.081862732175098,17.380363811403132,22.252901618408927
1901-09-30,8.0,0.315,0.495,7.801941983,3.1533333333333333,279.93338129902367,11.022376888649056,17.32087796787709,22.590468316860235
1901-08-31,8.04,0.3133,0.4933,7.706792893,3.146666666666667,284.8064234337534,11.098240355944649,17.474503567148084,23.077177713844378
1901-07-31,7.93,0.3117,0.4917,7.611651901,3.14,284.42101900581906,11.17957523633213,17.635537836716423,23.1448485537081
1901-06-30,8.5,0.31,0.49,7.51650281,3.1333333333333333,308.72409133044675,11.259349213228058,17.797035853166932,25.238466205960346
1901-05-31,7.73,0.3083,0.4883,7.51650281,3.126666666666667,280.7573207040416,11.197604394961969,17.735291034900843,23.064012684863563
1901-04-30,8.14,0.3067,0.4867,7.51650281,3.12,295.648718050569,11.139491624829178,17.677178264768052,24.409716994827214
1901-03-31,7.51,0.305,0.485,7.611651901,3.1133333333333333,269.35710627158903,10.939269961762271,17.395232562146564,22.347583950683852
1901-02-28,7.25,0.3033,0.4833,7.611651901,3.106666666666667,260.03182695992285,10.878296981647532,17.334259582031823,21.67914984820619
1901-01-31,7.07,0.3017,0.4817,7.706792893,3.1,250.4454494622683,10.687325615667094,17.06358882687053,20.978581834536193
1900-12-31,6.87,0.3,0.48,7.611651901,3.104166666666667,246.4025725813338,10.759937667307153,17.215900267691445,20.74405116087085
1900-11-30,6.48,0.2925,0.48,7.706792893,3.1083333333333334,229.5454756033237,10.361427718205583,17.00336856320916,19.419584603760754
1900-10-31,6.01,0.285,0.48,7.706792893,3.1125000000000003,212.89634388518135,10.09575008440544,17.00336856320916,18.10239878455605
1900-09-30,5.8,0.2775,0.48,7.801941983,3.116666666666667,202.95170144179215,9.710189163809886,16.796002877941422,17.34187415122471
1900-08-31,5.94,0.27,0.48,7.706792893,3.1208333333333336,210.41668596971337,9.564394816805153,17.00336856320916,18.069614666784187
1900-07-31,5.86,0.2625,0.48,7.801941983,3.125,205.05120180153486,9.185314073874215,16.796002877941422,17.689545468952797
1900-06-30,5.86,0.255,0.48,7.706792893,3.129166666666667,207.5827912091785,9.033039549204867,17.00336856320916,17.992711584303976
1900-05-31,6.04,0.2475,0.48,7.801941983,3.1333333333333337,211.3497028807629,8.660438983938546,16.796002877941422,18.403197016950408
1900-04-30,6.34,0.24,0.48,7.992232066,3.1374999999999997,216.56516048416754,8.198050239148298,16.396100478296596,18.93640203332273
1900-03-31,6.26,0.2325,0.48,7.992232066,3.1416666666666666,213.83247707111812,7.941861169174914,16.396100478296596,18.775793421238365
1900-02-28,6.21,0.225,0.48,7.992232066,3.145833333333333,212.12454993796223,7.68567209920153,16.396100478296596,18.703797417251433
1900-01-31,6.1,0.2175,0.48,7.897091074,3.15,210.87743377847232,7.518990466691431,16.593634133387987,18.674275362444778
1899-12-31,6.02,0.21,0.48,7.897091074,3.145833333333333,208.1118280895743,7.259714933357243,16.593634133387987,18.5126496436002
1899-11-30,6.46,0.2092,0.4692,7.801941983,3.1416666666666666,226.04620539896163,7.320257920969469,16.418092813187737,20.196457520802298
1899-10-31,6.34,0.2083,0.4583,7.706792893,3.1374999999999997,224.58615977238767,7.378753482742643,16.23467460941408,20.153713460686607
1899-09-30,6.37,0.2075,0.4475,7.611651901,3.1333333333333337,228.46934313582187,7.442290219887447,16.05024035373317,20.59114051411378
1899-08-31,6.44,0.2067,0.4367,7.326212727,3.129166666666667,239.97928882416412,7.7024408385022864,16.273129725079574,21.726237373055454
1899-07-31,6.28,0.2058,0.4258,7.231071736,3.125,237.09609067554135,7.769805009717581,16.07571901427476,21.561425634523122
1899-06-30,6.07,0.205,0.415,7.135922645,3.1208333333333336,232.22339877256337,7.8428001232908535,15.87688805446685,21.21209192504684
1899-05-31,6.21,0.2042,0.4042,7.040773554,3.116666666666667,240.79010878525406,7.917768150394345,15.672683087117504,22.091269360834193
1899-04-30,6.48,0.2033,0.3933,7.040773554,3.1125000000000003,251.25924394983033,7.882871033179091,15.25004022306609,23.152421525686492
1899-03-31,6.4,0.2025,0.3825,6.945632562,3.1083333333333334,251.55652626359014,7.959405713808907,15.03443301497238,23.279682245508724
1899-02-28,6.31,0.2017,0.3717,6.945632562,3.104166666666667,248.01901261300839,7.927961148025958,14.60993137690257,23.048117549980198
1899-01-31,6.08,0.2008,0.3608,6.755342479,3.1,245.7104499379446,8.114910912424223,14.580975384475394,22.93280741648718
1898-12-31,5.65,0.2,0.35,6.755342479,3.1208333333333336,228.33290166930706,8.082580590063966,14.14451603261194,21.403631985448175
1898-11-30,5.32,0.1983,0.3467,6.660193388,3.1416666666666666,218.06813637225878,8.128366812522351,14.211320090274834,20.52741632481129
1898-10-31,5.15,0.1967,0.3433,6.660193388,3.1625,211.09979366863394,8.062782410605882,14.071953236202335,19.94719982577366
1898-09-30,5.26,0.195,0.34,6.660193388,3.1833333333333336,215.60872130039118,7.993098983569634,13.93668540724962,20.442732862691297
1898-08-31,5.27,0.1933,0.3367,6.660193388,3.2041666666666666,216.0186238123691,7.923415556533386,13.8014175782969,20.544915179153275
1898-07-31,5.08,0.1917,0.3333,6.660193388,3.225,208.23047608478842,7.8578311546169175,13.662050724224406,19.858943014167302
1898-06-30,5.06,0.19,0.33,6.755342479,3.2458333333333336,204.48928892861832,7.678451560560768,13.336257973605546,19.544817480547994
1898-05-31,4.87,0.1883,0.3267,7.231071736,3.2666666666666666,183.86273273724302,7.109107304809623,12.33428229676741,17.595635274512823
1898-04-30,4.57,0.1867,0.3233,6.755342479,3.2875,184.68696648296165,7.545088980824713,13.0654915238384,17.70508942641178
1898-03-31,4.65,0.185,0.32,6.755342479,3.308333333333333,187.91999871898722,7.476387045809168,12.932128944102345,18.042174923468682
1898-02-28,4.87,0.1833,0.3167,6.755342479,3.3291666666666666,196.81083736805758,7.407685110793625,12.798766364366289,18.91813188800214
1898-01-31,4.88,0.1817,0.3133,6.660193388,3.35,200.03242584522982,7.4479286426389875,12.842245700268547,19.249000021813753
1897-12-31,4.75,0.18,0.31,6.660193388,3.3541666666666665,194.70369318951674,7.378245215602739,12.706977871315829,18.7487576625255
1897-11-30,4.65,0.18,0.3017,6.660193388,3.3583333333333334,190.60466806973744,7.378245215602739,12.366758786374149,18.35844809805022
1897-10-31,4.82,0.18,0.2933,6.660193388,3.3625000000000003,197.57301077336226,7.378245215602739,12.022440676312685,19.02803122390242
1897-09-30,4.98,0.18,0.285,6.755342479,3.3666666666666667,201.25625669259276,7.274322531057569,11.517677340841152,19.372370293397793
1897-08-31,4.75,0.18,0.2767,6.565052397,3.3708333333333336,197.52534657493,7.48517102810261,11.50637124153329,19.006396010519442
1897-07-31,4.46,0.18,0.2683,6.279613223,3.375,193.89623799446542,7.825408708296809,11.664206424644634,18.65197575582029
1897-06-30,4.27,0.18,0.26,6.279613223,3.3791666666666664,185.63608435792986,7.825408708296809,11.303368134206503,17.850497280690607
1897-05-31,4.08,0.18,0.2517,6.279613223,3.3833333333333333,177.37593072139435,7.825408708296809,10.942529843768371,17.047755129229383
1897-04-30,4.06,0.18,0.2433,6.374754215,3.3874999999999997,173.8721435552633,7.708617201957487,10.419480917979204,16.69685743473466
1897-03-31,4.19,0.18,0.235,6.469903306,3.3916666666666666,176.80056654621046,7.595251068810949,9.916022228725407,16.958030716721037
1897-02-28,4.18,0.18,0.2267,6.469903306,3.3958333333333335,176.3786081534987,7.595251068810949,9.565796762774681,16.894025883254095
1897-01-31,4.22,0.18,0.2183,6.469903306,3.4,178.0664417243456,7.595251068810949,9.211351712896835,17.02652128238056
1896-12-31,4.22,0.18,0.21,6.660193388,3.4166666666666665,172.97886005468644,7.378245215602739,8.607952751536528,16.50140418059009
1896-11-30,4.38,0.1808,0.2133,6.660193388,3.4333333333333336,179.5373002463333,7.411037416560974,8.743220580489245,17.089425242371117
1896-10-31,4.1,0.1817,0.2167,6.469903306,3.4499999999999997,173.00294101180495,7.666983995571942,9.14383837006296,16.438866804725887
1896-09-30,4.01,0.1825,0.22,6.279613223,3.466666666666667,174.33271622372337,7.934094940356487,9.564388421251657,16.544339943032014
1896-08-31,3.81,0.1833,0.2233,6.279613223,3.4833333333333334,165.63781765894913,7.968874534615584,9.707854247570431,15.703370546226866
1896-07-31,4.04,0.1842,0.2267,6.279613223,3.5,175.6369510084395,8.008001578157069,9.855667523171594,16.63710010339458
1896-06-30,4.32,0.185,0.23,6.279613223,3.5166666666666666,187.80980899912342,8.042781172416165,9.999133349490368,17.777578616430457
1896-05-31,4.4,0.1858,0.2333,6.374754215,3.533333333333333,188.4328649367386,7.957005978465006,9.991224406759343,17.828266894232826
1896-04-30,4.42,0.1867,0.2367,6.469903306,3.55,186.50560957858,7.877963191927802,9.987755155486399,17.64369937813
1896-03-31,4.38,0.1875,0.24,6.565052397,3.5666666666666664,182.13916168383017,7.797053154273554,9.980228037470148,17.232362712298603
1896-02-29,4.45,0.1883,0.2433,6.565052397,3.5833333333333335,185.05006152809236,7.83032058106512,10.117456172985364,17.51540335263727
1896-01-31,4.27,0.1892,0.2467,6.660193388,3.6,175.02837261457606,7.755355526622435,10.112294970495531,16.576224828568183
1895-12-31,4.32,0.19,0.25,6.755342479,3.588333333333334,174.58374074538168,7.678451560560768,10.103225737579958,16.54841515666796
1895-11-30,4.59,0.1917,0.2425,6.850483471,3.5766666666666667,182.91902685476896,7.639559356875645,9.664022660627772,17.342998991921693
1895-10-31,4.75,0.1933,0.235,6.850483471,3.5649999999999995,189.2952892287914,7.703321980615869,9.36513536184547,17.944706622466477
1895-09-30,4.82,0.195,0.2275,6.850483471,3.5533333333333332,192.08490401742623,7.771069768339858,9.066248063063167,18.20033594660546
1895-08-31,4.79,0.1967,0.22,6.850483471,3.541666666666667,190.889354822297,7.838817556063846,8.767360764280864,18.074072547241794
1895-07-31,4.72,0.1983,0.2125,6.945632562,3.53,185.52293811939774,7.7943217434484255,8.352462786095765,17.546014648740556
1895-06-30,4.7,0.2,0.205,7.040773554,3.518333333333333,182.24050101299423,7.754914936723159,7.948787810141236,17.207413539783385
1895-05-31,4.61,0.2017,0.1975,6.945632562,3.506666666666667,181.1993103242423,7.927961148025958,7.7628771776654775,17.08036955338239
1895-04-30,4.37,0.2033,0.19,6.850483471,3.495,174.15166609048808,8.101838378992273,7.571811569151657,16.387543823686293
1895-03-31,4.19,0.205,0.1825,6.565052397,3.4833333333333334,174.238147820833,8.524778115339084,7.589131736826258,16.364625427174794
1895-02-28,4.19,0.2067,0.175,6.565052397,3.4716666666666667,174.238147820833,8.595471397271165,7.277249610655316,16.331237693211403
1895-01-31,4.25,0.2083,0.1675,6.565052397,3.46,176.73320483020052,8.6620062508543,6.965367484484375,16.52444393516271
1894-12-31,4.3,0.21,0.16,6.565052397,3.4800000000000004,178.81241900467347,8.732699532786379,6.653485358313431,16.67246633376773
1894-11-30,4.34,0.2133,0.1683,6.660193388,3.5,177.8976901984216,8.743220580489245,6.898659276588561,16.542784447444557
1894-10-31,4.34,0.2167,0.1767,6.660193388,3.5200000000000005,177.8976901984216,8.882587434561742,7.242977386650023,16.502904205708425
1894-09-30,4.48,0.22,0.185,6.850483471,3.54,178.53534647262856,8.767360764280864,7.3725533699634545,16.52231544487722
1894-08-31,4.41,0.2233,0.1933,6.755342479,3.5599999999999996,178.22090201091046,9.024201228806417,7.811814140296823,16.45777707299837
1894-07-31,4.25,0.2267,0.2017,6.565052397,3.58,176.73320483020052,9.427157067060344,8.38754997982387,16.289679714916954
1894-06-30,4.34,0.23,0.21,6.565052397,3.6000000000000005,180.47579034425183,9.564385202575558,8.732699532786379,16.606319695292534
1894-05-31,4.4,0.2333,0.2183,6.565052397,3.62,182.9708473536194,9.701613338090773,9.077849085748888,16.808751920918017
1894-04-30,4.57,0.2367,0.2267,6.565052397,3.64,190.0401755468274,9.842999901954933,9.427157067060344,17.434849078052462
1894-03-31,4.51,0.24,0.235,6.565052397,3.66,187.54511853745987,9.980228037470148,9.772306620022853,17.187622088121948
1894-02-28,4.38,0.2433,0.2433,6.755342479,3.6800000000000006,177.00851492240085,9.832459287812815,9.832459287812815,16.202736596449935
1894-01-31,4.32,0.2467,0.2517,6.850483471,3.7,172.1590840986061,9.83139954794586,10.030657747134063,15.73986935194823
1893-12-31,4.41,0.25,0.26,7.040773554,3.704166666666667,170.99587435474567,9.693643670903947,10.081389417740105,15.612694335464946
1893-11-30,4.57,0.2492,0.2692,7.135922645,3.7083333333333335,174.83705640702053,9.533784344995516,10.298935576536087,15.942411400571682
1893-10-31,4.5,0.2483,0.2783,7.326212727,3.7125000000000004,167.6873912591209,9.252617611031049,10.37053355275852,15.271794153520192
1893-09-30,4.37,0.2475,0.2875,7.231071736,3.716666666666667,164.98565545415852,9.344153255126827,10.854319437773587,15.012069079138767
1893-08-31,4.08,0.2467,0.2967,6.945632562,3.7208333333333337,160.3672854930387,9.696717973316826,11.662003334751125,14.588056535807814
1893-07-31,4.18,0.2458,0.3058,7.231071736,3.7250000000000005,157.8123660865864,9.279971192364341,11.54522046633448,14.34985418276095
1893-06-30,4.61,0.245,0.315,7.421361818,3.729166666666667,169.58394710624253,9.012595887425038,11.58762328383219,15.416503863597695
1893-05-31,4.84,0.2442,0.3242,7.611651901,3.7333333333333334,173.5936610325554,8.758589261188023,11.627905972469929,15.780987310776256
1893-04-30,5.31,0.2433,0.3333,7.706792893,3.7375000000000003,188.09976473050136,8.618582440476644,11.806714046078362,17.102541578254925
1893-03-31,5.31,0.2425,0.3425,7.801941983,3.7416666666666667,185.80578183722696,8.485480620626655,11.984647886864453,16.899589031582327
1893-02-28,5.51,0.2417,0.3517,7.992232066,3.7458333333333336,188.2135700737797,8.256119761675599,12.01355945461857,17.125193854872453
1893-01-31,5.61,0.2408,0.3608,7.897091074,3.75,193.9380989339721,8.324473123582973,12.47288165692997,17.65664370809878
1892-12-31,5.51,0.24,0.37,7.611651901,3.7375,197.62418848954138,8.607950133845723,13.270589789678821,18.013009251275744
1892-11-30,5.57,0.2383,0.3675,7.51650281,3.725,202.30508102477512,8.655170701652407,13.347776889875197,18.4633126908
1892-10-31,5.59,0.2367,0.365,7.326212727,3.7125,208.30500380855239,8.820356780229758,13.601310624350916,19.040214915324707
1892-09-30,5.48,0.235,0.3625,7.326212727,3.7,204.205978688885,8.757008210198535,13.508150962540293,18.6942718095882
1892-08-31,5.62,0.2333,0.36,7.326212727,3.6875,209.42291975027987,8.693659640167311,13.41499130072967,19.204303803173822
1892-07-31,5.54,0.2317,0.3575,7.231071736,3.675,209.15801629657628,8.747637612981357,13.497110257405417,19.211886434505555
1892-06-30,5.54,0.23,0.355,7.040773554,3.6625,214.81114374723148,8.918152177231631,13.764974012683604,19.76928439713674
1892-05-31,5.57,0.2283,0.3525,7.040773554,3.65,215.97438098773998,8.852235400269485,13.668037575974566,19.911465213489805
1892-04-30,5.57,0.2267,0.35,7.040773554,3.6374999999999997,215.97438098773998,8.7901960807757,13.571101139265526,19.94326524163865
1892-03-31,5.58,0.225,0.3475,7.135922645,3.625,213.47719359981934,8.607951354831425,13.294502648017422,19.738054849323017
1892-02-29,5.52,0.2233,0.345,7.326212727,3.6125000000000003,205.69653327785494,8.32102099292482,12.856033329865934,19.03642504097844
1892-01-31,5.51,0.2217,0.3425,7.326212727,3.6,205.32389463061247,8.261398809366023,12.762873668055313,19.016388404225278
1891-12-31,5.41,0.22,0.34,7.51650281,3.601666666666667,196.49380401149614,7.990505893258622,12.348963653217872,18.206303000209942
1891-11-30,5.25,0.22,0.3358,7.51650281,3.6033333333333335,190.68252699821713,7.990505893258622,12.196417631619296,17.671739174764003
1891-10-31,5.33,0.22,0.3317,7.611651901,3.6049999999999995,191.1682258891571,7.890620956025246,11.896904414152608,17.71656858982637
1891-09-30,5.33,0.22,0.3275,7.611651901,3.6066666666666665,191.1682258891571,7.890620956025246,11.74626528681031,17.71126141325653
1891-08-31,4.93,0.22,0.3233,7.706792893,3.6083333333333334,174.63876461796076,7.793210591470866,11.452477201011504,16.16399850996304
1891-07-31,4.77,0.22,0.3192,7.706792893,3.61,168.97097509689104,7.793210591470866,11.307240094534091,15.617919238645996
1891-06-30,4.85,0.22,0.315,7.801941983,3.611666666666667,169.7096124125331,7.698167985723152,11.022376888649056,15.65821139563815
1891-05-31,4.95,0.22,0.3108,7.992232066,3.6133333333333333,169.08478618243365,7.514879385885941,10.616475059697047,15.566495230713256
1891-04-30,4.97,0.22,0.3067,8.087381157,3.6149999999999998,167.7706149444441,7.426465852671571,10.353168531883503,15.408945125474123
1891-03-31,4.81,0.22,0.3025,7.992232066,3.616666666666667,164.30259020959713,7.514879385885941,10.332959155593167,15.051623357657387
1891-02-28,4.9,0.22,0.2983,7.897091074,3.618333333333333,169.39334844500237,7.605415644469494,10.312252212478409,15.476522332432541
1891-01-31,4.84,0.22,0.2942,7.801941983,3.62,169.35969568590932,7.698167985723152,10.294550097271596,15.428980086469094
1890-12-31,4.6,0.22,0.29,7.897091074,3.6033333333333335,159.02232711163487,7.605415644469494,10.025320622255242,14.442991231338443
1890-11-30,4.71,0.22,0.2908,7.897091074,3.586666666666667,162.8250349338696,7.605415644469494,10.052976679144221,14.745043493292807
1890-10-31,5.08,0.22,0.2917,8.087381157,3.57,171.4838478707799,7.426465852671571,9.84681858738317,15.48284916334444
1890-09-30,5.32,0.22,0.2925,8.087381157,3.5533333333333337,179.58544698278527,7.426465852671571,9.87382391775652,16.169702000615306
1890-08-31,5.41,0.22,0.2933,7.992232066,3.536666666666667,184.7977158074679,7.514879385885941,10.018700563092484,16.596791133979107
1890-07-31,5.54,0.22,0.2942,7.706792893,3.5199999999999996,196.24721216703907,7.793210591470866,10.42164798186695,17.589295440864863
1890-06-30,5.58,0.22,0.295,7.706792893,3.5033333333333334,197.6641595473065,7.793210591470866,10.449986929472297,17.68436084445016
1890-05-31,5.62,0.22,0.2958,7.706792893,3.4866666666666664,199.08110692757393,7.793210591470866,10.478325877077646,17.78643048785862
1890-04-30,5.39,0.22,0.2967,7.611651901,3.4699999999999998,193.3202134226185,7.890620956025246,10.641578352966775,17.257854542603198
1890-03-31,5.28,0.22,0.2975,7.611651901,3.4533333333333336,189.3749029446059,7.890620956025246,10.670271520079593,16.901122288589907
1890-02-28,5.32,0.22,0.2983,7.611651901,3.4366666666666665,190.80956130024686,7.890620956025246,10.698964687192412,17.02681498267141
1890-01-31,5.38,0.22,0.2992,7.611651901,3.42,192.96154883370826,7.890620956025246,10.731244500194334,17.220071982181903
1889-12-31,5.32,0.22,0.3,7.801941983,3.4225,186.15569856385076,7.698167985723152,10.497501798713389,16.61033807660339
1889-11-30,5.35,0.2208,0.2967,7.706792893,3.4250000000000003,189.5167121107688,7.821549539076214,10.510207193133665,16.906021170249375
1889-10-31,5.4,0.2217,0.2933,7.706792893,3.4275,191.2878963361031,7.853430855132231,10.389766665810932,17.05321440295549
1889-09-30,5.5,0.2225,0.29,7.706792893,3.4299999999999997,194.83026478677164,7.881769802737581,10.272868506938869,17.3507880263486
1889-08-31,5.37,0.2233,0.2867,7.611651901,3.4325,192.60288424479805,8.008980270365624,10.282913764056538,17.13185397534573
1889-07-31,5.3,0.2242,0.2833,7.611651901,3.4350000000000005,190.09223212242637,8.041260083367547,10.160967803827054,16.88921449110752
1889-06-30,5.41,0.225,0.28,7.611651901,3.4375,194.037542600439,8.069953250480365,10.042608489486678,17.219302943947692
1889-05-31,5.32,0.2258,0.2767,7.611651901,3.4400000000000004,190.80956130024686,8.098646417593184,9.924249175146297,16.915421076068384
1889-04-30,5.18,0.2267,0.2733,7.801941983,3.4425,181.2568643911178,7.932612192561084,9.563224138627897,16.050104533967485
1889-03-31,5.19,0.2275,0.27,7.801941983,3.445,181.60678111774163,7.960605530690986,9.44775161884205,16.065045360769293
1889-02-28,5.3,0.2283,0.2667,7.897091074,3.4475000000000002,183.22137688949235,7.892347234692661,9.219837965363698,16.192720447849
1889-01-31,5.24,0.2292,0.2633,7.992232066,3.45,178.99076355473787,7.829137978386625,8.993944283198944,15.802286071028169
1888-12-31,5.14,0.23,0.26,8.277679339,3.4683333333333333,169.52038881099253,7.585542689986048,8.57496130172336,14.94674830108923
1888-11-30,5.24,0.2317,0.2683,8.277679339,3.486666666666667,172.81845085011693,7.641609744651162,8.848700450970682,15.223749016946286
1888-10-31,5.35,0.2333,0.2767,8.18251405,3.505,178.49844694125517,7.783866854466324,9.231872947410336,15.71594187432971
1888-09-30,5.38,0.235,0.285,8.087381157,3.5233333333333334,181.61084676078661,7.932815797171905,9.620648945506353,15.987828821761427
1888-08-31,5.25,0.2367,0.2933,8.087381157,3.541666666666667,177.22248057511706,7.990202124215276,9.900829248129872,15.60291167008881
1888-07-31,5.14,0.2383,0.3017,8.087381157,3.5600000000000005,173.50924764878124,8.04421278496198,10.18438521705006,15.279642515498178
1888-06-30,5.01,0.24,0.31,7.992232066,3.578333333333333,171.13429874222072,8.198050239148298,10.589148225566552,15.077628818434698
1888-05-31,5.17,0.2417,0.3183,8.087381157,3.5966666666666667,174.5219475377819,8.15898543904872,10.744745822297098,15.387916957229137
1888-04-30,5.1,0.2433,0.3267,8.18251405,3.615,170.1573980187666,8.117508811365866,10.900082731908048,15.020108681844466
1888-03-31,5.08,0.245,0.335,8.277679339,3.6333333333333337,167.54155158751792,8.080251995854704,11.048507831066637,14.80897236694657
1888-02-29,5.28,0.2467,0.3433,8.277679339,3.6516666666666664,174.1376756657667,8.136319050519818,11.322246980313958,15.418178318820544
1888-01-31,5.31,0.2483,0.3517,8.372844628,3.67,173.13660940896656,8.096011321327007,11.467447368951705,15.358662514259908
1887-12-31,5.27,0.25,0.36,8.277679339,3.6574999999999998,173.80786946185424,8.245155097810922,11.873023340847727,15.455513454469951
1887-11-30,5.3,0.2475,0.3575,8.087381157,3.6450000000000005,178.91031372345148,8.354774084255517,12.068007010591302,15.950712201066782
1887-10-31,5.2,0.245,0.355,7.992232066,3.6325,177.62442184821316,8.368842952463888,12.126282645406857,15.880666812517324
1887-09-30,5.38,0.2425,0.3525,7.897091074,3.62,185.98698257839035,8.383242244472056,12.185950066706802,16.67662966738016
1887-08-31,5.45,0.24,0.35,7.992232066,3.6075,186.16405751399262,8.198050239148298,11.955489932091268,16.73984961482072
1887-07-31,5.59,0.2375,0.3475,7.897091074,3.5949999999999998,193.24669751174758,8.21039188891593,12.013099711150677,17.431460535613095
1887-06-30,5.73,0.235,0.345,7.992232066,3.5825,195.72844945966563,8.02725752583271,11.784697218775678,17.707695663273004
